review,target
"New York, 1953. One hot night, four famous iconic figures will come together. The professor (Albert Einstein) has come to NY to give a speech, which he has, the senator (Joesph MacCarthy) on his back. Later that night his gets a surprise visitor; a famous actress (Marilyn Monroe). Who actually wants to discuss the theories of Relativity. Soon her ball-playing husband (Joe DiMaggio) turns up at the hotel room, begging to work things out for their crumbling relationship. Flashbacks of childhood, important events, perceived consequences of their actions creep in to show how these individuals cope with despair and a hidden fear waiting to break out.<br /><br />Now that's one-of-a-kind! Adapted off a stage-play by Terry Johnson (who would also script the screenplay for the film), ""Insignificance"" is an odd, quirky, seductive and downright curious fictional pop-culture gimmick in the hands of director Nicolas Roeg. This inspired and cerebral experimental effort might be rooted in its stage-play origins, because it does feel theatrical and most of the action occurs in a hotel backdrop and one main suite. The cramp look only enhanced the moody and smoky atmosphere of New York to great effect. However these limitations can't contain the fruitful and daring ideas that Roeg manages to randomly storm up visually and through the meaningful material. The way he reflects on the characters' (who are suggestively famous figures, without the need of naming of them) philosophical journeys and interpretations of their notions is stimulating in a spiritual sense, with the memories gelling into the present and visions showing their fears of realisations, which depending on what you're seeing is either beautiful, or hauntingly implemented. There's plenty of food for thought and hints within the verbosely innovative (if sometimes awkward) script, with the main focus concerning the present situation, but the flashbacks gives us the personal make-up (sex, power, enlightenment and glory) of what makes them who they are and how much of a burden it can be in there already demanding lives. Sure the story might not lead to anything by the end, and it can feel disjointed, but the dreamy vibe and intelligent arrangement irons out those folds and makes sure it never turns giddy. Peter Hannan's sensually fluid photography and Stanley Myers' titillatingly oozing blues soundtrack fit in snugly with Roeg's stylistically subdue and established style of directing. He makes it look like he's working with something big and large-scale, but otherwise that's not the case and a small little universe is created. The vintage costumes and locations of the period all come off fittingly enough. What made the film for me had to be the impressive acting it boasted from the main four. Theresa Russell's perky, drop dead gorgeous appeal of the sexy pin-up actress is a growing portrayal that definitely held the film together along with an genuinely excellent and endearing performance by Michael Emil as the professor. Tony Curtis marvellously plays it up as witch-hunting senator and Gary Busey is suitably good in the stoically gravel manner as the ballplayer. Showing up in minor, but amusing support roles happen to be Will Sampson and Patrick Kilpatrick.<br /><br />A memorably striking, fresh and tour de force meditation piece of metaphysics linked together by four different extremes. Some might find it pretentiously estrange and too talky, but this one had me wrapped up in its own little unique world to worry too much about its shortcomings.",1
"If you have any sort of appreciation for character and dialogue, and any sense of American cultural history, you will find a lot of very absorbing material in this film. It probably was originally a play, and that's why it's dialogue heavy, but I can't stress enough how these icons that we only have a shallow understand of are made into truly complex and wonderful characters.<br /><br />This film is better than any college course for telling you how to create a character-driven story.<br /><br />",1
"Yes, it's flawed - especially if you're into Hollywood films that demand a lot of effects, a purely entertaining or fantasy story or plot, and you can't actually think for yourself.<br /><br />Roeg's films are for the intelligent film-goer, and Insignificance is a perfect example.<br /><br />The characterizations are brilliant, the story is excellent, but, like all Nic Roeg's films - it has you thinking on every level about aspects of reality that would never have dawned on you before. His films always make you think, and personally, I like that in a film.<br /><br />So don't expect to come away from watching this film and feeling all happy-happy, because it's likely you'll be disappointed.<br /><br />But I think it's excellent.",1
"I have always been a great admirer of Nicolas Roeg and ""Walkabout"" is one of my favorite films. This is a film version of Roegs stage play and while most of the film takes place in a hotel room it still has some of Roegs cinematic flare. Very unique story is about a famous actress (Theresa Russell) who after a hard nights work on a film in 1954 goes to a hotel to visit a famous professor (Michael Emil) and together in his hotel room they talk. After awhile she wants to go to bed with him but as they start to get undressed her husband is banging on the door. Her husband is a famous ex-baseball player (Gary Busey) and he wants to know what is going on. The three of them in the hotel room talk about what is going on and what the future holds for them. Meanwhile, a famous senator (Tony Curtis) is threatening to take away the professors papers if he doesn't testify at a hearing. Theresa Russell is just excellent and while she's not trying exactly to impersonate Marilyn Monroe she does a wonderful job of exuding the phobia's and nuances that Monroe is very well known for. One thing the film does is show her as not only a woman on the verge of a mental breakdown but show her as a physical wreck as well. She talks of being unable to have children and at one point in the film she suffers a miscarriage. You can make an excellent case that this is Russell's best performance and I probably wouldn't argue. The film does an interesting thing in showing many flashbacks as the characters continue to talk about one thing and in the flashback we see one of many reasons for their actions. Busey also gives a good solid performance and it reminds me of what a strong persona he gives off on screen. Emil as the professor is a character that has many more things on his mind then we originally thought. The last scene in this film is a demonstration of his darker side! One of the highlights of the film for me is the little conversation he has with the elevator man (Will Sampson of ""Cuckoo's Nest"") and they discuss what Cherokee Indians think about at all times. But of course the famous scene in this film is where Russell demonstrates to Emil how she does understand the theory of relativity and uses toys to show this. The professor is delighted by her demonstration and so are we! Russell and Roeg are married in real life and they do admirable work when they are in collaboration and this is probably their best film together. Good performances and a very interesting job of directing make this a challenging and visually thought provoking film.",1
"Nicolas Roeg's projects are variable to say the least, but are never less than interesting. ""Insignificance"" is obviously, first and foremost, an adapted stageplay: it's wordy and pretty-much 'room-bound'. BUT, it pays to view this film more than once: the underlying themes are not overtly presented and, what's more, it takes a while to adjust to the juxtaposition and role-reversals of the four protagonists: Einstein, McCarthy, Munroe, and DiMaggio. <br /><br />Einstein is wracked by guilt over Hiroshima yet fancies the simplicity of a sexual liaison with Munro; Munro is sick of being seen as a bimbo and craves intellectual credence; Senator McCarthy is at the height of his witch-hunting powers but is an impotent sleazebag; DiMaggio is insecure about his celebrity, self-obsessed, and prone to violence. Each of them contains the seeds of their own destruction. Each character has a troubled, abused/abusive past and a questionable future. Gradually, we see that obsession itself is the central theme. America's obsession with its postwar cultural icons and mores; the obsessions of the protagonists for something none can have: peace-of-mind and/or happiness.<br /><br />Compared with the theory of relativity, a proposed unified-field theory and, indeed, the cosmos itself, all the aspirations and interactions of Roeg's protagonists seem insignificant. Yet these aspects of the physical universe (it's all quantum, trust me!) affect us when they are applied to the development of the means to destroy us. Monroe's mention of the principle behind the neutron-bomb (without naming it as such) is not an anachronism per se, but can only be understood by a contemporary audience. Indeed, ALL the references within the script are only accessible to a knowledgeable viewer: one au fait with '50s occurrences/personality cults and how they affect us in the 21st century.<br /><br />This film and its screenplay are either very, very clever, or extremely opaque and pretentious. Ultimately, however, probably insignificant.<br /><br />live long and prosper :) <br /><br />",1
"What if Marylin Monroe, Albert Einstein, Joe Dimaggio and Senator McCarthy were to come together in a mind-bending evening of relativity?<br /><br />This delightful roman à clef never uses the actual names of the characters it so thinly veils and scathingly exposes not only for the individuals they must have been, but also for what they came to represent over time. If you are confused by allegory, or if you like your movies served up predigested and mushy, you won't like this film. It is a demanding opus that rewards on many levels the viewer with the intelligence to appreciate it. <br /><br />Dropping, for the time being, the rigorous avoidance of using the real names of the characters, we see Einstein, about to deliver a pacifist speech to a United Nations hell-bent for nukes, being visited by Marylin Monroe, after filming the notorious Seven Year Itch scene that some say led to the end of her marriage with Joe Dimaggio. They have a lovely interplay in which Einstein stumbles with suitable professorial clumsiness around the innocence of perhaps the greatest sex symbol of modern times. <br /><br />Enter Senator McCarthy who thinks Einstein is a Red. He is determined to extract Einstein's assurance that he will support the activities of the House Unamerican Activities Committee while delivering the ultimate weapon in the name of peace. Add Joe, a surprisingly fragile and vulnerable person perhaps not perfectly cast as Gary Busey, who hates Marylin's exhibitionism and believes Einstein has become her lover, even though Marylin only wants to show Einstein that she understands the Special Theory of Relativity. <br /><br />But there's more. <br /><br />Just like each of us, these characters have their deepest fears, which they reveal one by one in haunting flashbacks. It is these weaknesses, ultimately, that lend humanity to figures we cannot help but see almost exclusively in the abstract today. Finally, we see the shocking terror of Einstein's vision, and the statement of the movie becomes clear. It is a powerful and memorable moment.<br /><br />Insignificance is one of my top five movies of all time. It is utterly amazing.",1
"A lovely little B picture with all the usual Joe Lewis touches.... people ripping up pillows and auras of lurking fear. Also, alas, an ending that comes out of nowhere, because, apparently, the auteur has lost interest in the movie, or perhaps because as a B picture it has to fit into a slot.",1
"Joseph H. Lewis was one of the finest directors of film noir. This is surely his best.<br /><br />It doesn't have some of the standard features of what we now call film noir. Though American-made, it is set entirely in England. It lacks gangsters. It lacks a femme fatale. It does not lack crime.<br /><br />The title character answers an ad. She is overjoyed that she'll be making some money as a secretary. Instead, she wakes up days later as the pawn in a frightening plot. Only a very strong person could survive such a terrifyingly unsettling ordeal. And Nina Foch gives the sense of a strong woman as Julia.<br /><br />Part of the excitement comes from casting against type: Ms. Foch has an elegant manner. She is no screaming, cowering victim. She is actually a bit icy and patrician, albeit impecunious. This makes her character's plight all the more believable.<br /><br />Surely the single most fascinating element is the casting of Dame May Witty. She was (and is) probably most famous for the charming title character in ""The Lady Vanishes."" She has a sweet manner and a harmless, slightly dithering manner. But here she is far from a heroine.<br /><br />George Macready is excellent as her extremely troubled son. The whole cast, in fact, is superb.<br /><br />It seems that this famous and brilliant movie was made almost by accident. Undoubtedly the director knew exactly what he was doing. But he did it on a low budget. That is the thrill and charm of film noir, the real film noir: It is small, convincingly lowlife, and, in this case, unforgettable.",1
"Nina Foch insists that ""My Name is Julia Ross"" in this 1945 film noir also starring Dame May Witty and George Macready. It's short, and because it is, the film suffers. It could have stood to have been a good fifteen minutes to a half hour longer.<br /><br />When I was growing up, Foch was a fixture on television, playing a neurotic woman, the wife with the cheating husband, the nervous wreck. She became one of the great acting teachers in Los Angeles. Here, she's a pretty young ingenue playing the title role. Julia answers an ad for a secretary and is hired immediately by Mrs. Hughes and her son Ralph. Little does she know - though we learn immediately - that the employment agent is a front, set up to get just the right woman for this assignment, a woman with no family and no boyfriend.<br /><br />It's a live-in situation; once Julia gets to the house, she's drugged, and when she wakes up, she's told she's Mrs. Hughes and not allowed to leave.<br /><br />The acting is very good. Low budget but still entertaining - some things, particularly at the end, happen way too quickly, which is why I said the movie is too short. Nevertheless, I recommend it.",1
"This was a typical grade B movie in 1940s Hollywood and yet it succeeded way beyond its expectations. Why? It has a wonderful plot and backed up by Nina Foch, George MacReady and Dame May Witty, as a female villain, of all people.<br /><br />When a young lady answers an advertisement for a secretary, she certainly gets more than she bargained for. The only talents her employers are seeking are those which will lead to her demise. Seems that Witty and MacReady want to pass her off as their daughter-in-law and wife, respectively. MacReady killed his real wife and wants to do Foch in as well so that a body can be claimed.<br /><br />The film deals with how Foch tries to get town people to believe her and how she is thwarted in practically everything she does. Why don't people believe her?",1
"Greatly enjoyed this 1945 mystery thriller film about a young woman, Nina Foch,(Julia Ross) who is out of work and has fallen behind in her rent and is desperate to find work. Julia reads an ad in the local London newspaper looking for a secretary and rushes out to try and obtain this position. Julia obtains the position and is hired by a Mrs. Hughes, (Dame May Witty) who requires that she lives with her employer in her home and wants her to have no involvement with men friends and Julia tells them she has no family and is free to devote her entire time to this job. George Macready, (Ralph Hughes) is the son of Mrs. Hughes and has some very strange desires for playing around with knives. This was a low budget film and most of the scenes were close ups in order to avoid the expense of a background and costs for scenery. This strange family all live in a huge mansion off the Cornwall Coast of England and there is secret doors and plenty of suspense.",1
"MY NAME IS JULIA ROSS is a mesmerizing 1945 B thriller from Joseph H. Lewis, arguably one of the very finest directors of Hollywood noir films. This 65 minute Gothic oddity from Columbia Pictures came after Lewis' lengthy apprenticeship as the helmer of a string of poverty row westerns, East Side Kids comedies, horror melodramas (including the incredibly bizarre Bela Lugosi shocker THE INVISIBLE GHOST) and standard studio B product (SECRETS OF A CO-ED, BOMBS OVER BURMA, THE FALCON IN SAN FRANCISCO, etc)---all of which set the stage rather nicely for what was to come from the enormously talented and inventive Mr. Lewis. MY NAME IS JULIA ROSS (as well as SO DARK THE NIGHT from the following year) introduced a director who had mastered the rare and delicate art telling a dark and probing tale swiftly and efficiently on the most modest of budgets. Later Lewis productions like GUN CRAZY (1949) and THE BIG COMBO (1955), despite the expanded scope of their narrative structure, continued to rely upon deft, lucid camera work and effective low-key lighting. And very modest resources.<br /><br />MY NAME IS JULIA ROSS probably owes more to the tradition of British mysteries (it's set in a studio-bound England) than it does to conventional film noir attitudes and trappings. A young woman (Nina Foch) agrees to take a position in the home of an elderly woman (Dame Mae Witty). Two days after her arrival she awakens from a deep sleep in a completely strange house and, mysteriously enough, with a brand new identity---that of the old woman's daughter-in-law. Told that she's been the victim of a nervous breakdown, she struggles to grasp the utter and seemingly hopeless nature of her predicament. But before long she begins to piece together the strange and troubling truth behind this dark mystery, that her ""husband"" (the always menacing George Macready) most probably murdered his real wife and that she's been duped into participating in a harrowing and sinister scheme. Much of what distinguishes this otherwise modest tale are the indelible touches that Lewis brings to the production, marking it as the first of his truly serious endeavors as a film director.",1
"For those who think of Dame May Witty as the kindly, slightly batty, old lady from Hitchcock's The Lady Vanishes, this movie requires an adjustment. Here, she's anything but kindly or batty. Instead, her son, George Macready is the loony one. Just don't give him a knife, otherwise his eyes light up and no furniture cushion in the house is safe. Now we know what he has in mind for the trapped Nina Foch if he can just get out from under Mother's domineering hand.<br /><br />Really tight little woman-in-danger film that keeps the suspense on high throughout. The script never strays from Foch's dilemma. She's held prisoner in a big old Gothic house on the edge of an angry sea. They're going to kill her, but why. Her predicament makes no sense. The tension mounts as she tries one escape ploy after another, but even strangers seem against her. We begin to feel her helplessness and mounting paranoia as the world turns away from her.<br /><br />Director Joseph H. Lewis took a big step toward cult status with this film and understandably so. Then too, watch Foch run subtly through a gamut of emotions without once going over the top. Witty too shines as a really intimidating matriarch who knows what she wants and how to get it if she can just keep her wacko son in line. My one reservation is the climax which seems too contrived considering the timing of the events. Nonetheless, it's a good, nerve-wracking way to spend a little over an hour, courtesy Columbia studios.",1
"Julia Ross (Nina Foch) agrees to take a position as a secretary with the rich Hughes family to get over her boyfriend leaving her. Almost immediately she is drugged and shipped off to the family's estate in Cornwall. When she awakens they keep telling her she's Marion Hughes, has been mentally ill and keep her locked up...but why? You'll probably guess why but won't mind because this one is fun.<br /><br />Along with ""The Narrow Margin"" and ""Face Behind the Mask"" this is one of the best B pictures ever made. (B pictures were low budget pictures made quickly with low budgets and no major stars). It's just as long as it needs to be (only 65 minutes), is well-directed, fast paced and exciting. It only stumbles at the end which I found a bit too implausible to buy.<br /><br />Foch (a good actress) is just OK in the lead but Dame May Witty is great and George Macready is excellent (and frightening) as the villains. Well worth catching. A perfect example of how you can make a great movie on a small budget.",1
"Nina Foch delivers a surprisingly strong performance as the title character in this fun little Gothic nail-biter. She accepts a position as secretary to a London society dowager (played imperiously by Dame May Witty) and her creepy son (the effete and bothersome George Macready). Before she knows it, she awakens to find herself in a seaside manor she's never seen before, where Witty and Macready are calling her Marian and trying to convince the servants and the nearby townspeople that she's Macready's mad wife. Of course this pair can only be planning dastardly deeds, and even though we know Julia has to eventually escape her trap, director Joseph Lewis builds real suspense in answering the question of just how she'll manage it.<br /><br />""My Name Is Julia Ross"" has nothing stylistically to set it apart from any number of films that came out at the same time period, but I was surprised by how well it held together despite its shoe-string budget and B-movie pedigree. There are quite a few moments that just may have you on the edge of your seat, and I found myself really rooting for Julia as she caught on to the scheme underfoot and began to outsmart her captors. In any other Gothic thriller, the heroine would have swooned, screamed and dithered, waiting for her hero to come and save her. So I can't tell you how refreshing it was to have the heroine in this film use her brain and figure out how to save herself.<br /><br />Well done.<br /><br />Grade: B+",1
"Having watched this film strictly on the strength of reviewers' ratings I was most pleasantly surprised. Although clearly low-budget, it bears the signs of clever ingenuity. For example, when Julia wakes in the strange house and looks out the window I found myself thinking that her sense of isolation would be enhanced with an exterior shot focused on her face and then moving backwards to include the house and its isolated location. And lo and behold! the next scene was exactly that last shot of the house standing lonely on the cliff at the water's edge. There are other examples of how a clever director can elevate his film to the level of a very enjoyable thriller. Savvy viewers will surely spot them but should rest assured they will not be disappointed.<br /><br />As to the performances, George Macready is his usual creepy self, barely maintaining his composure while suggesting a capacity for unadulterated violence. Nina Foch was surprisingly good as the no-nonsense working girl who's not about to submit without a fight. But Dame May Witty, oh boy, she even had me doubting my own eyes and believing she could get away with her evil schemes.<br /><br />This a real diamond in the rough and not to be missed.",1
"Second-feature concerns a young woman in London desperate for a job, happy to accept live-in secretarial position with an elderly woman and her son. Thrillers about people being held in a house against their will always make me a little uneasy--I end up feeling like a prisoner too--but this rather classy B-film is neither lurid nor claustrophobic. It's far-fetched and unlikely, but not uninteresting, and our heroine (Nina Foch) is quick on her feet. Rehashing this in 1986 (as ""Dead Of Winter"") proved not to be wise, as the plot-elements are not of the modern-day. ""Julia Ross"" is extremely compact (too short at 65 minutes!) but it stays the course nicely until a too-rushed climax, which feels a little sloppy. *** from ****",1
"A toothsome little potboiler whose 65-minute length doesn't seem a second too short, My Name is Julia Ross harks back to an English tradition of things not being what they seem -- Hitchcock's The Lady Vanishes is one example. Out-of-work Julia Ross (Nina Foch) finds a dream job at a new employment agency in London, whose sinister representative seems very anxious to ascertain if she has living relatives or a boyfriend. After reporting to duty, she wakes up (Having Been Drugged) in a vast Manderley-like pile on the Cornish coast, supposedly as the barmy-in-the-crumpet wife of George Macready, who displays an alarming interest in knives and ice picks. His doting, enabling mum is the irresistible Dame May Whitty (this time a model of bustling efficiency on the other side of good-vs-evil than she occupied in The Lady Vanishes). The nightmare vision of this tale unfolds claustrophobically; we know what's going on but are powerless to tell poor Julia. This movie, curiously, is regularly accorded a place of honor as one of the earliest (and very few British) films noirs. I think it's closer to the Gothic old-dark-house tradition than the American one of wet cobblestones and urban corruption; it does, however, evince a more modern, psychoanalytic cast of mind. Whatever you call it, it remains a sharply satisfying thriller.",1
"Shirley MacLaine in another tailor-made role. As the aunt to a single mom in a 1962 working-class Chicago neighborhood, the veteran character actress gets another work-out as a gutsy woman who won't let any set-backs defeat her spirit of success. The children, a pre-teen boy and girl, are drawn to their spirited Aunt Zoe, although the many magic tricks and practical jokes learned from her, and applied at all the wrong opportunities eventually get them expelled from school.<br /><br />The plot is cleverly enveloped in the Cuban Missile Crisis, with all of the social implications. Men building bomb shelters, people watching news programs on what seemed to be the only TV set, at a diner, and a general mist of uneasiness and fear in the air. When a ""harmless"" miracle is blown out of proportions, the climactic conclusion nonetheless makes the viewer feel good. Yes, Virginia, the sun will come up tomorrow! Clearly a small-budget production, this is still a sweet little film, filled with the magic that Sunday Matinees were made of. With a few choice ""Oldies"" thrown into an effective Sound Track, the whole family is sure to enjoy this one.****",1
"Wonderful family drama/comedy starring MacClaine and Garr that entertains and warms the heart every time I see it. Strongly recommended for all ages from 9 year olds to grannies. Lovely period piece capturing 1962. The story encompasses the struggling Garr, her two children and Aunt Zena (MacClaine) trying to make ends meet without a man as head of the household. The ""family"" heads west to take the inheritance of a long forgotten relative that has left Garr a run down, ramshackle road side cafe right out of the late 1940's. The tenacious Garr, as the sweet but determined mom, gets the whole family into the restoration and opening of the cafe. But wait......Aunt Zena is an old circus performer with card tricks, magic powders and a jesters sense of humor......she loves to get the kids and her into silly and sometimes dangerous games.....What happens next is a delightful combination of ""Miracle at Lords"" thrown together with the Cuban missile crises (with authentic TV news from the real event) and a ""ghost"" prank that gets totally out of hand. This film entertains, philosophizes, questions religiosity and gives an unnerving glimpse of the frightening scare of October 1962's Cuban missile crises. In the end one is left with the wonder of faith, family and rediscovered love. Oh, and the music from the era of the early 60's is just great!<br /><br />Recommend STRONGLY as a FEEL GOOD FILM 10 out 10",1
"I took a chance on ""Hardcastle and McCormick"" by purchasing the first season's worth (Canadian release) from Amazon. When I got it, I started with the pilot, and I was instantly hooked after that. I rated it 5 stars on Amazon, and I am rating it 10 stars here. It is just that good. What I liked about it were the opening and closing themes, and of course Stephen J. Cannell's logo at the end of each episode, but most of all, the relationship between the Judge and Mark as they worked together to crack each case. I was so hooked that I also purchased the second season as a companion, and I enjoyed it equally. If you do not have this excellent series on disc, I believe that you should purchase it and put it in your collection.",1
"Hardcastle and McCormick is an excellent TV show. <br /><br />Yes, it is predictable much like The Dukes of Hazzard, Hunter, The A-Team, etc etc etc.<br /><br />This show is just good clean television. The relationship between Hardcastle and McCormick is quite amusing. They often take jabs at each other several times an episode, which adds a great deal of humor to the show. It contains several car chases in almost every episode, but, who doesn't enjoy a good car chase? Especially with the Coyote! <br /><br />I only wish they made clean television like this today I highly recommend this!",1
"<br /><br />Film dominated by raven-haired Barbara Steele, it was seen when I was seven or eight and created permanent images of pallid vampiric men and women stalking a castle, seeking blood. Steele is an icon of horror films and an otherworldly beauty, and the views of the walking dead pre-date Romero's NIGHT OF THE LIVING DEAD shamblers, unifying them in my mind.<br /><br />I don't see the connection between this film and THE HAUNTING, which is clever but ambiguous about the forces present. LA DANZA MACABRE is a b-movie without pretention, daring you to fall in love with Barbara Steele and suffer the consequences. There's no such draw to HAUNTING's overwrought Claire Bloom. The comparisons to the HAUNTING are superficial.<br /><br />And no, this movie does NOT need to be remade. Not only is it a product of the Sixties, but the large percentage of talentless cretins in Hollywood cannot fathom MACABRE's formula for terror. That formula is based on one overriding factor: GOOD WRITING. Low-grade classics like CASTLE and Corman's Poe films with R. Matheson and Tourneur's OUT OF THE PAST share a commonality of strong writing. It's simple. Get a real writer like Richard Matheson or Steve McQuarrie and let them put a plot into today's cinematic mess. Besides that, let Hollywood attempt some original material for a change, and stop exploiting the obviously superior product of the past.",1
"I saw this film when I was 10 or 11 years old, alone in my parent's basement on a Saturday night. It was being shown on ""Chiller Theatre,"" a regular fright feature that I watched religiously as a young 'un. Now, I have seen many old horror films thanks to Chiller Theatre, but none ever stuck with me like ""Danse Macabre,"" a.k.a. ""Castle of Blood."" I am 51 now, and only last year was I fortunate enough to locate a relatively recent, quality DVD edition of this wonderfully shudder-inducing supernatural classic, having thought I'd never manage to see it again. I have already watched it four more times, and cannot seem to get tired of it.<br /><br />They just don't make spook films like this one anymore. Haunted catacombs and mist-enshrouded graveyards just don't work as well in color as they did in black and white back in the day. Anyway, this one has Edgar Allen Poe and Barbara Steele, deliciously shadowy, cobweb-wrap'ed haunted castle sets, restless spirits re-enacting their deaths... and a wickedly ironic ending.<br /><br />IMO, this one's right up there with Robert Wise's ""The Haunting,"" ""The Innocents"" (with Deborah Kerr), and the more recent ""The Others.""",1
"`Castle of Blood' (aka `Castle of Terror') is a well-crafted, surprisingly spooky entry from Italian director Anthony Dawson. Exquisite black and white cinematography, flawless dubbing, superb casting, fairly logical scripting, deliberate pacing and a surprise (though totally appropriate) ending set this one apart. Only the films sometimes hokey music and the rather abrupt `love at first sight' between Elizabeth (Barbara Steele) and Alan (Georges Rivière) mar an otherwise surprisingly entertaining movie.<br /><br />While visiting England, Edgar Allan Poe sits in a pub, telling one of his ghostly stories to Count Blackwood. Recognizing the great writer, Alan, a young news reporter, requests an interview with Poe. During the course of the conversation, Poe reveals that all of his stories are true. Incredulous, Alan expresses his skepticism about life after death. Count Blackwood offers to bet Alan 100 pounds that he cannot survive this night in Blackwood's castle, a night following Halloween when the dead walk. Alan cannot afford the bet, so he bets his life for a 10 pound wager.<br /><br />Unlike Mario Bava's overpraised `Black Sunday,' (aka `The Mask of Satan'), `Castle of Blood' is fairly restrained, making the few moments of violence even more dreadful, especially surprising from a director usually associated with those terrible Italian space movies from the 60s.<br /><br />It's a pity the only version of this film I've found is badly deteriorated (and recorded) pan and scan version. Even so, it is well worth seeing, and cries out for a modern remake, perhaps with Christina Ricci or Jennifer Love Hewitt in the role of Elizabeth. Watch it and enjoy a film that compares well with Robert Wise's `The Haunting'.",1
"I first remember seeing this one back in the 70s when it was shown on late night television. Scared the hell out of me. But then, I was a teenager back in those days, not as jaded about films as I am now.<br /><br />CASTLE OF BLOOD (aka: DANSE MACABRE) is a fine example of the 60s Italian horror genre, along with Mario Bava's BLACK SUNDAY(1960), CURSE OF THE LIVING DEAD (aka: KILL BABY KILL) (1966) and Mario Caiano's NIGHTMARE CASTLE (1965). If you want spooky atmosphere along with great writing, then check these out as well. I also rate these along with those early Poe films that Roger Corman was doing during the same period.<br /><br />I saw the new Synapse DVD that was taken from a French print and it's a great improvement over that old pan-and-scan print that was making the rounds on television over the years. It adds a couple of minutes of dialog (in French) that don't really add much to the movie as whole, but it's nice to see it complete, without cuts. Unfortunately the DVD doesn't really offer any extras beyond stills from the film.<br /><br />One flub I noticed was in the opening scene, seeing the smoke-effects man next to the camera being reflected on the glass of the inn's front door. I guess the editors didn't catch it at the time, or maybe they didn't care, but it is something I didn't notice the first time. That's the wonders of DVD. You get to see all the flubs, mistakes and details that weren't apparent the first time around. But no matter.<br /><br />But no matter, it still gets a 7 on the imdb meter<br /><br />",1
"Italy produced a lot of really great and original horror films in the 1960's - and this is certainly one of them! The first thing you will notice about Danse Macabre is the style of the film. Shot in beautiful black and white, and due to director Antonio Margheriti's use of lighting; the film almost looks like it could be a German expressionistic horror film. This, coupled with the horror-filled plot line ensures that Danse Macabre is a film that truly captures the essence of horror. Of course, the fact that the beautiful Barbara Steele appears in the film doesn't harm matters - and the good news continues as, in this film, she gets to flex her acting muscles more than she did in the films that made her famous. The plot is very aware of the time in which this was released, and so incorporates the great Edgar Allen Poe. We follow Alan Foster, a writer who accepts a bet from Poe himself and Lord Blackwood that he can't spend an entire night in the latter's creepy old castle. Everyone that has spent the night there previously has died...and our hero is about to meet the previous wager-takers! <br /><br />Nowadays, horror films don't tend to focus so much on each shot and the result is that there isn't much beauty left in the genre. It is refreshing, therefore, to see this film. Many of the shots here are incredibly beautiful - from the female side of the couple wearing just a see-through skirt, to my personal favourite - a shot of smoke creeping in from under a door. This my first Antonio Margheriti film, and even after seeing just this one; it's obvious that he was one of Italy's premier directors. Also interesting is the fact that screenplay was co-written by another of the Italian greats; Django creator Sergio Corbucci. The plot can meander a little too much at times, but there's always enough atmosphere on hand to make sure that the film never becomes boring - and the fact that it is always intriguing, even when the plot slows down, ensures the same thing. The way that Danse Macabre utilises the 'haunted house' theme is both well done and original, and helps to keep the story as eerie as possible. On the whole, fans of Italian and/or cult cinema will not want to miss this little gem!",1
"Castle of Blood is a good example of the quality work in the horror genre being turned out in Italy in the 60s. The film has all of the right elements - old dark house, atmosphere, a decent story, and Barbara Steele. Steele makes most any film worth seeing.<br /><br />The story concerns a haunted castle. People have visited, but none have returned. Our hero makes a wager that he can spend the night in the castle and return to collect his winnings. But, the night he visits is a special night. It's the night each year when the dead return to relive their deaths.<br /><br />The only flaw I see in the movie is the running time. It almost feels padded. There is a large portion of the first act where literally nothing happens. Our hero stumbles around in the dark finding nothing of interest. But once he does find something, the movie picks up and become quite enjoyable.<br /><br />Castle of Blood is a definite must for Steele fans and fans of Italian Gothic horror in general.",1
"When American author Edgar Allan Poe visits London, he is approached by British journalist Alan Foster, who becomes the target of a peculiar wager. Not believing Poe's assertion that all of his macabre stories have been based on actual experience, Foster accepts a bet from Poe and his friend Sir Thomas Blackwood that he cannot spend an entire night in the Blackwood's haunted castle. Once installed in the abandoned castle, Foster discovers that he is not alone, as he is approached by various beautiful women and handsome men, and a doctor of metaphysics - who explains that they are all lost souls damned to replay the stories of their demises on the anniversary of their deaths! The first time I watched this glorious bit of classic horror, I was mesmerized the entire time. I found the movie genuinely creepy and at the same time sorrowful. Babs Steele is undeniably beautiful. The music score makes the atmosphere twice as terror inducing. The topless scene threw me for a loop, as I was not expecting it. It looks as Synapse did a great job with picture enhancement, because this movie looks damn fine for its age, and it's the Uncut International version, to boot. This is the movie responsible for me starting a Babs Steele and Klaus Kinski collection.",1
"I've watched this movie a number of times, and found it to be very good. This movie is also known as ""Castle Of Terror"", ""Coffin Of Terror"", and ""Dance Macabre"". Barbara Steele, is her usual beautiful/creepy self. George Riviere, the male lead, does a good job with his role. The whole movie is dripping with atmosphere, and there is a good deal of tension throughout. The camera angles are good and the acting, for the most part, isn't bad. This film is quite suitable for a rainy day or evening. I have the DVD uncut version, which is far superior to the edited TV version. Grab some popcorn, turn out the lights, settle back and enjoy. John R. Tracy",1
