review,target
"Beating the bad guys... Again is the tag line for this movie, it exposes so much truth about it.<br /><br />Home Alone one and two, film classics. Home Alone three and four, a good film if you're three! Like Sharkboy and Lavagirl, as hard as it tries to be funny, it's not. Culkin is replaced by Alex D'Linz or something else. He's a very bland actor with bland performances, but it's not entirely his fault, the writing called for bland vocabulary and bland expressions. The pranks are just copied from the first two with different crooks, and you'd have to be blind to think those chicken pox are real. A good choice if you are a preschool teacher in which is showing this film on a rainy day. And to make things worst, a totally different cast, go see if you don't believe me, but you'll regret it.",0
"The first ""Home Alone"" was one of the funniest movies of the 90's. The second was just as funny with the same cast and jokes! Now comes ""Home Alone 3"". I was curious how they could continue with the same story considering Kevin would've been 17 by 1997. He could take care of himself, right? So, what does the director decide to do? He takes a child just as annoying and makes him sick. The kid is like 6 years old and the mother leaves him alone in the house? What kind of team of burgerlers are these idiots? I don't really want to get too into detail if you want to sadly see this movie. But please, I'd recommend that you'd stay away from it. It's not worth your precious time. Go fold a piece of paper, do chores, balance a pencil on your nose, or take a nap! It's better to do then to watch ""Home Alone 3""!<br /><br />1/10",0
"This is the worst brain damaged, ultra cheap, super stupid, silly, pointless piece of trash I've ever seen, an unbelievable garbage of instant cult status among fans of the bizarre. If you think that Ed Wood's ""Plan 9"" is bad, well... let me tell you, looks like ""Citizen Kane"" compared to that one. ¿Special effects?...again, ""Plan 9"" is ""Star Wars"". ¿Acting?...Thor Johnson is Al Pacino... so it's beyond bad, really. But if you are looking for that kind of incredible movies, it's for you! I'm a fan of American International for so many glorious horror movies, the Price-Corman-Poe saga and some great blaxploitation stuff, but with ""Star Creatures"" they descend right down to the Z level. Of course, my 1 out of 10 works in reverse if you like to watch bad movies for fun (the guy playing an Indian chief is great) so have fun and enjoy... if you can.",0
"Some things need to be clarified. The picture of Mark Ferris is not the Mark Ferris who starred in this movie. I know that because he was my dad. Please remove that picture. Also, Mark Ferris was the writer, at least one of them. I have been trying to find a copy or a way to see this movie again. It has been years and if someone can point me in the direction of obtaining a copy, that would be great. The movie wasn't all that bad, and trying to compare it to todays world of Star Wars and other high tech sci fi's it futile. If you watch it, just enjoy it for the rediculousness and humor it possesses. Lighten up on being movie snobs and enjoy some less creative and innovated films.",0
"Invasion of the Star Creatures would definitely be in the ""so bad it's good"" category if the film wasn't quite so sexist or racist. That it is such just makes it plain bad.<br /><br />It has the same kind of hardline stereotypical sexism that you saw in Queen of Outer Space, and the kind of racist stereotypes (in this instance, Native Americans) that you would normally find in thirties & forties b-westerns. In terms of being non-funny, the same walking-through-the-cave gag is repeated well over ten times during the course of this fairly short movie. Ray does do one good impression of Jimmy Cagney (but can't make it work for two impressions of Cagney in a row, nor handle a Peter Lorre when he tries it). There really aren't any production values to speak of, as the ""Star Creatures"" make the Ro-Man from Robot Monster or Tor Johnson in Plan 9 from Outer Space look like creations of Industrial Light and Magic.<br /><br />This film was definitely one of a vanguard of what you would have to call early independent cinema...not artsy enough for those theaters and not good enough for anything but the last feature of an all-night drive-in.<br /><br />",0
"- Let me start by saying that I understand that Invasion of the Star Creatures was meant to be a parody of the sci-fi films of the 50s. I understand that none of it is to be taken seriously. The problem I have is that none of it works. A parody should be funny and this one just isn't. Not once during the entire runtime did I so much as crack a smile. In general, I am easily entertained, but I couldn't find a sliver of entertainment anywhere in Invasion of the Star Creatures.<br /><br />- I knew I was in trouble right from the beginning. The two ""stars"" make their screen appearance with one of the lamest gags imaginable - a water hose they can't control that gets them both wet. These two come off as Bowery Boys wannabes. Why anyone would want to mime the act and persona of the Bowery Boys is beyond me. After the less than illustrious beginning, the movies goes on to feature comical chase sequences, dancing Indians, vegetable men, decoder rings, and other assorted unfunny bits. It's all just a complete waste of time.<br /><br />- I bought this on the double feature DVD with Invasion of the Bee Girls. That movie is Academy Award winning stuff in comparison with Invasion of the Star Creatures.",0
"Gloria Victor and Dolores Reed in space girl costumes.<br /><br />I love 50 sci fi, I even love cheesy 50s sci fi, but this film is really, really bad. And not in a MST3K kinda way.<br /><br />Virtually unwatchable as a couple of bozos do their best ""hip cat"" impression of Abott & Costello.<br /><br />Chessecake can usually save cheesy sci fi, such as in ""Cat Women On The Moon"" but it can't in this case. This film requires a mute button and fast forward feature.<br /><br />That said, I could watch Gloria and Dolores walk around the space ship for about an hour or so.",0
"This was one of those films that got a ton of play on the airwaves in the early 1970's, usually on the ""4am Movie"" or one time, on the 7:30 PM ""Channel 6 Big Movie"" and still another on Creature Double Feature.WHen local channels used to run movies as part of their local programming(mostly gone today in favor of infomercial time) It was of the time. A couple of low-rent Abbott and Costello wannabees(Frankie Ray and Robert Ball) are in a platoon of soldiers(half a dozen guys in Army Surplus remainders) who are sent on field maneuvers to look into some strange radiation, and wind up encountering extraterrestrials. They first go into Bronson Canyon to what would be later the famous Batcave on BATMAN, and encounter the remains of a dead ""carrot monster"". Later, in the cave they're chased by a living carrot creature-basically a guy in black suit and paper mache head, with sparkly things on it and ping-pong ball eyes. Two of them-complete geeks,Ray and Ball-are captured and wake up tied to tables and are being ""examined"" by space amazons-Dr Poona(nooo kidding!) and Professor Tanga who are stunningly beautiful and even moreso in their skimpy bikini ""uniforms"". We were too young at the time,to realize what later bondage and fetish scenarios this ""examination"" scene would more than suggest. Turns out that the two gals and their carrot monster, are stranded on earth with a ship that's well hidden and are trying to return to their world.<br /><br />The film was made as a total comedy with varying degrees of taste but remember this was of the time when Eric Von Zipper and his crew from Frankie and Annette's films, were the height of B-film, drive-in comedy.So it only seemed a natural to jump on the bandwagon for some quick bucks.<br /><br />For some reason I only thought I'd imagined seeing this film to start with. No, I really saw it. And when it was released on ""restored"" DVD I was assured in my memory. The comedy goes from mildly funny to just plain stupid, but whatever.The budget is non-existent, which, is a minor miracle when you think about it, that it even got made and we can talk about a ""restored"" version here and now-over 40 years later. The payoff is the girls who want to learn about ""love"" and ""kissing"" and, the upshot is the geeks-which all of us were- get the girls and love wins out. It's just goofy and silly and for the locations, has nostalgic significance.",0
"I appreciate a think positive feel good about yourself film, but this is too much. In the end they look like a bunch of loonies. This film is one of those finding yourself 70's plots, I know the film is made in 1980. A lot more of Clint and girl friend movie. This movie is a 3/10.",0
"Sondra Locke stinks in this film, but then she was an awful 'actress' anyway. Unfortunately, she drags everyone else (including then =real life boyfriend Clint Eastwood down the drain with her. But what was Clint Eastwood thinking when he agreed to star in this one? One read of the script should have told him that this one was going to be a real snorer. It's an exceptionally weak story, basically no story or plot at all. Add in bored, poor acting, even from the normally good Eastwood. There's absolutely no action except a couple arguments and as far as I was concerned, this film ranks up at the top of the heap of natural sleep enhancers. Wow! Could a film BE any more boring? I think watching paint dry or the grass grow might be more fun. A real stinker. Don't bother with this one.",0
"Clint Eastwood is Bronco Billy, the leader of a Wild West troupe, one of six regular misfits who comprise a struggling-to-break-even touring show. The seventh member of the bunch is a woman, Billy's assistant, but such women never last long, and the position is chronically open. Enter Antoinette Lilly (Sandra Locke  Eastwood's girlfriend at the time). It seems Miss Lilly, as Doc (Scatman Crothers) calls her, is a would-be heiress who will only receive her long-deceased father's estate if she's married by the time she turns 30, so on the eve of that birthday she gets hitched to the cartoonish Geoffrey Lewis.<br /><br />So, what's the plot of this film? It's hard to say. There's the romantic tension between Billy and Miss Lilly, but the problem is that for the first half of the movie she's so haughtily insipid and detestable that when she suddenly becomes 'one of the troupe' halfway through the film, it's not only unbelievable, but the audience is well past caring about her. There's the chronic lack of funds behind the Wild West show, but this topic isn't touched upon enough to really be the raison d'etre of the film. There's Miss Lilly's predicament of being stranded in the rural west, cut off from the funds that fuel her spoiled life of luxury (she's mistakenly believed to be dead by her family and the press). But are we really supposed to believe that she couldn't get back to New York and her waiting fortune if she gave it a bit of effort?<br /><br />No, the point of this film seems to be that Billy is the leader of a family, a lovable bunch of losers who hang together through thick and thin. This is a warm, fuzzy film  or at least tries to be. <br /><br />Along the way, Clint shows us his skills with a gun, even foiling a bank robbery in a shooting that is grotesquely out of place in an otherwise relatively non-violent film. One of the gang is arrested on an old draft evasion charge; Billy bribes the local sheriff. The show's tent burns down; an orphanage makes them a new one. But numerous mundane pitfalls do not a plot make.<br /><br />Compounding the problem is the acting, or lack thereof. Aside from Scatman Crothers, the supporting cast is quite amateurish. Eastwood isn't on top of his game either, though he looks better simply by virtue of being surrounded by such a lackluster bunch.<br /><br />And for all this, the film plods on for 116 minutes. To what point? Good question  <br /><br />4 out of 10",0
"Sondra Locke stinks in this film, but then she was an awful 'actress' anyway. Unfortunately, she drags everyone else (including then =real life boyfriend Clint Eastwood down the drain with her. But what was Clint Eastwood thinking when he agreed to star in this one? One read of the script should have told him that this one was going to be a real snorer. It's an exceptionally weak story, basically no story or plot at all. Add in bored, poor acting, even from the normally good Eastwood. There's absolutely no action except a couple arguments and as far as I was concerned, this film ranks up at the top of the heap of natural sleep enhancers. Wow! Could a film BE any more boring? I think watching paint dry or the grass grow might be more fun. A real stinker. Don't bother with this one.",0
"Ten minutes worth of story stretched out into the better part of two hours. When nothing of any significance had happened at the halfway point I should have left. But, ever hopeful, I stayed. And left with a feeling of guilt for having wasted the time. Acting was OK, but the story line is so transparent and weak. The script is about as lame as it could get, but again, stretching out the ten minute plot doesn't leave a whole lot of room for good dialogue.",0
"This movie is hilarious, not in good way. The fights are awfully bad done, while sometimes they will try to shock you by breaking some bones, and even this happens only two or three times, definitely not enough to call it a shockmovie. A gunfight means a hero can walk into an open field with 10 people shooting at him with uzi's, pick up a gun, start shooting back and not get hurt. <br /><br />The story empty, guy waking up, lost his memory, starts fighting cos that's what he's good at. Five years later memories come back, takes revenge blablabla. <br /><br />Not worth your buck, not really worth your time unless you're drunk and bored.",0
"This movie is so bad that I cannot even begin to describe it. What in the blazing pit is wrong with the writers, producers and director? How on earth did they get funding for this abomination? The plot is laughable, the acting is poor at best, the story... What story? The first fight in this movie is OK but then it keeps repeating itself until you want to turn it off.<br /><br />I guess I'm the biggest looser for not turning this stupid movie off after the first minute.<br /><br />*** SPOLER ALERT ***<br /><br />I only saw this movie because Scott Adkins was in it... and he is in it... for 30 seconds...<br /><br />I give it 1 out of 10 because it's the lowest grade IMDb has to offer.<br /><br />Do yourself a favour: See an Uwe Boll movie instead... twice... it's more worthy of your time.",0
"I had always been a big Lynda Carter-Wonder Woman fan so when the Sci-Fi Channel ran this movie,I had to see it.I was bitterly disappointed.This is a Wonder Woman movie in name only.She doesn't wear the right costume [she must have refused to or had ordered major changes] and the plot runs like a poor man's James Bond.There's none of the things that made the comic book heroine a success i.e. the superhuman strength or determined will.It's just one long bad dream.I don't even think Cathy is all that attractive anyway.I wouldn't waste your time on this.",0
"I've been reading posts here concerning Wonder Woman's costume for this TV movie. It should be pointed out at the time the movie was made, she wasn't wearing her traditional outfit. The producers were actually sticking to the comic book writer's conception of WW for the early seventies.<br /><br />As for the movie itself, I have to agree with many of the other posters here. Snoozefest! I was a kid when it appeared on ABC in 1974, so I was at the right age to have appreciated a movie about a comic book hero. Yet I was so ""engrossed"" with the plot, I stopped watching it three quarters into the movie.<br /><br />Of course, I wasn't at the right age to appreciate Cathy Lee! :-)",0
"I remember watching this on prime time when I was about 7 years old. I was a huge comic book reader at the time, and anything relating to superheroes was anticipated heavily. The end result, however, was underwhelming.<br /><br />I was aware of the ""Emma Peel"" Diana Prince stories, as they had only recently come to an end and Diana was returned to her Amazonian form. However, there was so little action that I was bored throughout most of the movie. The final costume was an interesting idea, but looked more like a cheerleader than a superhero.<br /><br />I saw the movie again in my late teen years. It hadn't improved much. Cathy Lee Crosby was more familiar, thanks to That's Incredible, but her acting was no better. The script had a few good ideas, like the rogue Amazon, and a decent villain in Ricardo Montalban, but it just didn't come together and was still boring.<br /><br />I think they should have built the back story better, and built the show into a more epic climax. It was too much like a bland spy film, crossed with a superhero story written by someone who had never seen a comic book. The Amazon elements were intriguing, but needed to be expanded.<br /><br />The film did succeed in forcing producers to go back to the drawing board and come up with something more faithful, if a bit too camp and low budget. The budget was also pretty low here, and superheroes don't come cheap.<br /><br />It would be nice to have the movie available on DVD, if only as a comparison and historical document. Even Superman 4 is available, and it has nothing over this film (except Chris Reeve and Gene Hackman). It's worth seeing for curiosity sake and for a bit of inspiration and caution for future versions.",0
"Apparently Shakespeare equals high brow which equals in turn a bunch of folks not seeing something for what it really is. At one point in this film, someone (I believe Pacino's producer) warns him that film is getting off track, that it was once about how the masses think about Shakespeare through the vehicle of RICHARD III. Instead he decides to shoot a chopped up play with random comments sprinkled throughout. Some scenes seemed to be included as home movies for Al (was there really ANY reason for the quick visit to Shakespeare's birthplace, other than for a laugh about something unexpected which happens there?), and, before the film has really even begun, we are treated to seeing Al prance around and act cute and funny for the camera. I thought his silly act with Kay near the end of GODFATHER III with the knife to his throat was AN ACT - but apparently it's how Al really behaves in person.<br /><br />Enough rambling. Here's a shotgun smattering of why I didn't even make it 3/4 of the way through this: 1) pretentious - Al always knows when the camera is on him, whether he's acting as Richard or in a 'real' conversation with someone - you can see it in the corner of his eyes, also, some of the actors around the rehearsal table become untethered and wax hammy to the extreme. If anyone reading this has ever spent any time with an group of actors and has witnessed this kind of thing from the outside, it's unbearable. ""Look at me, chewing all the scenery!"" 2) Winona Ryder. When she appears as Lady Anne, this film comes to a screeching halt, which it never recovers from. She has nothing to add in the discussion scenes but the camera lingers on her to bring in the kiddoes. Her performance is dreadful, to boot. 3) the only things you really learn from this are told to you by the very scholars the filmmakers are trying to keep out of the picture. Of course, you also learn that Pacino shouldn't be directing films (or doing Richard in the first place). I'd rather watch BOBBY DEERFIELD than this.<br /><br />Lastly, read the play and learn it for yourself. Go out and see it performed. In 1997 I saw the play performed at the University of Washington Ethnic Cultural Theater, and it made what we see in this film seem like high school drama (except for the gratuitous throat slashing of Clarence! My God! Was that necessary?!)<br /><br />It's all just a bunch of sound and fury, signifying nada.",0
"It seems that Salvatores couldn't decide what to do with this movie: some of it is a very weak thriller (and I say very, very weak), some of it is an attempt to explore the relationships between the main characters. Both things have been tried in psychological thrillers, but in this case the movie cannot hold things together, due to poor, superficial scripting, bad acting and a too dark, too dull cinematography. I'd say that Salvatores gave his best in other genres and in other settings, where he was free to look at the characters without having to think about the plot. On the whole, a B-movie, hardly worth your money... Vote: 4/10",0
"This film's premise is so simple and obvious that only a Texas millionaire high on oil fumes and whiskey would have a problem understanding it if someone shouted it across the proverbial parking lot. In summary: the oil business is in cahoots with The Government (or Gummint if you prefer), the Gummint is in cahoots with Middle Eastern despots, and the CIA is a singular festering pool of double dealing sons-of-(insert word) willing to toe any line that comes their way. The only people that get done over are the good ones, like Mr Clooney (""Bob""). Oh, and terrorism is a result of the poverty which globalization creates when wicked multinationals stalk the world looking for a tasty takeover or three . That really fits to the profiles of the well-heeled 9/11 perpetrators.<br /><br />In Syriana this facile tissue of political half-truths and Hollywood holograms is stirred up in a repugnant vermicelli of story strands that twist, turn and whirl through the gloopy circumlocutions of their own insignificance until the poor viewer is left alone with the conclusion that: <br /><br />1. the ""director"" (good joke) should never be let near a camera again <br /><br />2. people like Clooney and Hurt might know how to act, but they sure don't know how to pick a script <br /><br />3. if you want to see a film that deals with corruption in big business and the state, go and see Claude Chabrol's ""L'ivresse du pouvoir"", which is insightful, funny and brilliantly acted. <br /><br />Empty, doom-laden sententious piffle spun out to evening-ruining length.",0
"Considering how much money was budgeted for this film, you would expect more from the story as a whole. This could be quite possibly the most worthless movie I have ever watched. There was no real advancement of anything. Character development, minimal. Plot advancement, maybe. Enjoyment, none. I'm not sure what points were even trying to be made. If you want to see a movie where terrorists are kinda good guys, American CIA bombs everything that doesn't agree with our opinions, all capitalists are corrupt, and you like to see anything resembling a storyboard advancement accompanied by a death, have at. For those of us who realize that it doesn't take killing off a good guy to make a point, we'll stick to other movies. In summary, this was a horrible attempt at an 'Ocean's 11' style hide-the-plot-so-person-has-to- think movie because not only do you not know what's going on, nobody who made the movie did either. Home Alone 3 was a better cinematic piece.",0
"We gave up at the point where George Clooney's character has his finger-nails extracted. We were not squeamish - having sat through an hour of this drivel we just knew what it felt like. To say this film was incomprehensible, boring, pretentious twaddle would be to over-praise it! How did people manage to sit through this confusing, slow, depressing pseud's corner of a film, let alone nominate it for an Oscar? Clooney looked as ill as we felt watching him. What was he thinking? Oh .. and what was with those subtitles? - did we just have a dud DVD or was the original film done like that - sentences left hanging in mid-air? The film was hard enough to follow without that as well. I pity the cast, who obviously did their best with the material available.",0
"Contrary to most other comments about ""Syriana"" on the IMDb web-site, I and my family found watching this film on DVD at home a complete waste of time and space.<br /><br />In short, this was a film based on a script whose writer was being too clever by far. Rather than trying to tell a complex story in an intelligent and clear manner, it was assumed that constantly throwing mostly vague and hard to connect with each other 30-second vignettes of different story-lines from a dozen or so ""story-lines"" at the audience made for great and clear viewing. No, sir, it does not. What does make for great viewing is total clarity, precision, plots and story-lines - and characterisations - which have a beginning, a middle, and an end.<br /><br />This kind of cinematic presentation - akin to the Dim Sum experience in a Chinese restaurant - is pretentious and unintelligent in the extreme.<br /><br />Thank goodness, then, for the TV and DVD presentations of the Hollywood and British film noirs of the 1940s and 1950s whose writers, director, and actors knew the value of clear story telling, diction, and acting that meant something.<br /><br />This is one DVD that this family will not be sitting through again.",0
"I saw this film last night following a lot of good reviews from many sources. I would like to point out that if your not ready to try and work out continuously who is who and what it all means you will hate this film.<br /><br />I am still struggling to understand the roles of the actors in this film, the film jumps from different stories and does not allow you to really empathise with any of the roles.<br /><br />For the political buff's and those interested in corruption in other world governments out there this film is probably quite good, but to the average movie watcher this film is awkward,very boring in places and you will leave the cinema confused and annoyed that you paid the entrance fee.<br /><br />see it if your ready to focus 100% on every minute detail or politics interest you. don't see it, if you actually like watching films.",0
"OK Hollywood is not liberal.<br /><br />Obviously I'm lieing because it is. Im a conservative but the politics i will leave out of my opinion of the movie. This movie was anti bush, anti middle east , anti big oil propaganda but that is not why it was bad.<br /><br />Fist off i will give credit where credit is due. i saw this film opening night because i happen to like these kinds of films and am a political science major in collage. The cinematography was excellent and the acting was as far as i could tell very good.<br /><br />The plot was impossible for me to decode however. I have been tested and have an IQ of 138 but no matter how hard i tried there was no way i could piece together the story line of the movie and what characters where doing what.<br /><br />The story and scene sequence was totally incoherent and poorly organized.<br /><br />Unless this is one of those movies that is meant to be watch many times to get the full depth pf the story, which it very well may be, i have no idea exactly what was going on.<br /><br />Which makes sense because if you want to make a political argument and not receive any criticism then make your argument impossible to critique! If you cant dazzle them with brilliance, then baffle them with Bull S.",0
"This movie, supposedly a thriller, had about five sub-plots that developed simultaneously to climax at the end, but it ended up more as a yawn.<br /><br />The writing was trite, the pace was slow and disjointed and the characters were boring. George Clooney looks like he needs to get into a gym, Matt Damon hammed it up and the others seemed to read their lines from a teleprompter.<br /><br />The worst part of this movie was that it was carefully crafted to be politically correct and so it ended up saying nothing at all about big business, oil and the Middle-East. I have seen documentaries provide more excitement. Watch it only if there's absolutely nothing else to do.",0
"Exceedingly complicated and drab. I'm a bright guy, but this was just too much for a tired brain. It would really benefit from a few early clues as to who these people are and what they are doing. Probably better for the US market. GC himself hinted that this alone did not supply his Oscar and you can see why.<br /><br />Still the sand dunes are pretty. The nail pulling is nasty. The attorneys drunk dad is a mystery. The cricket is good to see.<br /><br />Very difficult to write the required ten lines on this, despite it being over 2 hours long. Thank heavens they shortened it. Admittedly we don't get to the pictures much, but the last film we saw, Walk the Line, was 10 times better and I don't really like Johnny Cash. My wife says George still looks good with the beard and a few extra pounds so there's that.....am I nearly there yet ?<br /><br />How about now",0
"I couldn't wait to receive the DVD after hearing so much about the film. What a disappointment! This became one of the most confusing films I've ever viewed. There were so many characters introduced, some resembling others, that it became impossible to follow the story line. I could not understand how George Clooney received an acting award for the film since he was hardly involved, at least in the first half of the movie. My wife and I gave up after about an hour of misery and stopped the DVD. I might have considered fast forwarding to see if the ending was any better but after so much confusion decided that chances for improvement were slim. A co-worker told me that a lot of the movie ""comes together"" in the last minute or less. I was glad I didn't waste another hour, waiting. I gave the DVD away the following day.",0
"This movie was slower then Molasses in January... in Alaska. The man who put togeather the preview should get an award for managing to put every one of the 30 seconds that were interisting into the preview. I had to wake up the people I was watching it with, several times. After it was over, I felt bad for having woken them up. <br /><br />Most of the film is taken up with hoping something will actually happen, but nothing ever does. It was easy to loose track of people's motives, and the characters were flat and uninteristing. By the end of the movie, you just hoped everyone would died. Everyone runs around either being contemptible, petty, or pitiful, and usually all three. <br /><br />And worse, we watched a minute or two of the added features, just for kicks and giggles you understand, and all that we saw was people being smug about how socially aware they are. If they had spend the time on the movie that they did patting themselves on the back, it might have been worth watching. <br /><br />I was brought in expecting the excitement of '24.' I got a lecture on social awareness through the blery eyes of the sandman.",0
"Simply put: the movie is boring. Cliché upon cliché is confirmed and story lines never come together. It seems as if the director was unsure whether to make a movie or a documentary. The main plot is very thin (a CIA agent is ordered to kill an oil prince, gets caught and then warns the prince (why?)) and therefore some elements were added to make the movie more interesting. So, a kid dies, which results in the ""natural"" response of the father: freely advising the person indirectly responsible for his son's death. The lawyer has a drunk ""friend"" and keeps him around, why, no one knows. Some kids become suicide terrorists and blow up a ship.<br /><br />All in all, this is one of the worst movies I have seen in quite a while. I was neither entertained nor intellectually challenged. I neither laughed nor cried, I did not gain an understanding nor was I compelled to learn more or take up a cause. It meant nothing to me, which in my eyes is the worst one can say about a movie.",0
"Seldom do I give up on a movie without seeing the entire show. This is particularly true when I have rented it on DVD. Syriana was one in which I did give up. Half way through I turned it off in bored disgust.<br /><br />This movie is disjointed, boring, confusing and lackluster. The acting was dry and without credible portrayals. The general plot was good but developed in such an insipid and boring fashion that it failed to grasp my attention or interest. The multiple sub plots often failed to connect to each other and seemed more like random stories than an actual connected plot. Too bad such a serious subject and such great actors could create such a flop. I cannot imagine this movie receiving any nominations much less an award.",0
"Syriana swept the critics upon release and everything seemed to be raving about it. I suppose it's one of those films that is intensely intelligent...so intelligent that I think you need to be well versed in the oil industry and a politically brilliant mind. I don't consider myself unintelligent, I've been studying politics since my early teens and I enjoy an intelligent film but for the most part unless it's a documentary films are meant to be primarily entertaining as well as have a message. Syriana tried to be strictly intelligent and it does turn some people away. I would even go so far as to say that those who rave about it and insist it's a 10/10 are lying because they think they look better. This film was the most confusing, senseless, mindless dribble I have seen in awhile...Especially considering the critical acclaim, the Oscar nods, and the cast. Screenplay writer Stephen Gaghan has disappointed me yet again. His horribly written Havoc preceded this film and I think he's just trying way too hard. I can't believe he was offered the opportunity to write the Da Vinci Code screenplay. On top of that Gaghan directed the film which made it an absolute mess. I had no idea who anyone was, why things were happening, who was who and what was what. It was a disaster.<br /><br />Because I don't really know who anyone was I can only mention the actors and what I thought of their performances because despite the horrendously complicated script the actors did alright. George Clooney plays C.I.A. field agent and assassin I think?? Bob Barnes. Clooney has never been a favorite of mine but lately he's managed to churn out some decent performances and this seemed to be a pretty good performance on his part. Barnes was a complex character with a sordid history and if I knew what was going on with him I would have really enjoyed his character. Matt Damon plays Bryan Woodman and he is rather bland and always looks like a deer in the headlights which I can understand his confusion after reading this script and then trying to perform it. Amanda Peet plays his wife and she does well in the few scenes she is given. Christopher Plummer makes a cameo appearance as someone doing something. I like Plummer and love seeing him show up even if he doesn't get top billing anymore.<br /><br />The cast is intense if only the story made sense. I'd like to exact quote the description of plot on IMDb. ""A missile disappears in Iran, but the CIA has other problems: the heir to an Emirate gives an oil contract to China, cutting out a US company that promptly fires its immigrant workers and merges with a small firm that has landed a Kazakhstani oil contract. The Department of Justice suspects bribery, and the oil company's law firm finds a scapegoat. The CIA also needs one when its plot to kill the Emir-apparent fails. Agent Bob Barnes, the fall guy, sorts out the double cross. An American economist parlays the death of his son into a contract to advise the sheik the CIA wants dead. The jobless Pakistanis join a fundamentalist group. All roads start and end in the oil fields."" WHAT!?!? Say who now?? Syriana might be the thinking man's movie but it bored me to tears and no matter how hard I tried to stay with it I eventually surrendered and turned it off after an hour and a half and you couldn't have bribed me enough to get me to finish it. I suppose if you want to form an opinion than by all means watch it but I promise you someone looking for entertainment or an enjoyable film will be asleep in the first half hour. 1/10",0
"Living in the Middle East (in Israel), I was excited when I bought my ticket for Syriana. Having seen the trailer, and being a thriller-lover, I expected to see first of all a fast moving, breath catching movie, which wisely dips in global policy-making and the relation between oil, power and corruption, from a fresh angle. Well, I almost left the movie in the middle. The pace was painfully slow, almost all characters were stereotyped, the intertwined editing made understanding the logic very difficult, but, as Steve Rhodes wrote in his review, in the end you don't care. Save your money, save your time, choose another movie.<br /><br />Robi Chernitsky",0
"Imagine turning the American national anthem into a cartoon. Throw in a couple of cute animals, some terrible puns and a pair of roller skates and you'd find yourself with almost an exact replica of this film.<br /><br />I remember seeing this when I was younger; I made my Mother rent it from the video shop about 5 times. The story itself isn't too bad, it's just that any Marxists watching would certainly have something to complain about.<br /><br />If you don't like America you won't like this film.",0
"Bromwell High is a cartoon comedy. It ran at the same time as some other programs about school life, such as ""Teachers"". My 35 years in the teaching profession lead me to believe that Bromwell High's satire is much closer to reality than is ""Teachers"". The scramble to survive financially, the insightful students who can see right through their pathetic teachers' pomp, the pettiness of the whole situation, all remind me of the schools I knew and their students. When I saw the episode in which a student repeatedly tried to burn down the school, I immediately recalled ......... at .......... High. A classic line: INSPECTOR: I'm here to sack one of your teachers. STUDENT: Welcome to Bromwell High. I expect that many adults of my age think that Bromwell High is far fetched. What a pity that it isn't!",1
"I liked the film. Some of the action scenes were very interesting, tense and well done. I especially liked the opening scene which had a semi truck in it. A very tense action scene that seemed well done.<br /><br />Some of the transitional scenes were filmed in interesting ways such as time lapse photography, unusual colors, or interesting angles. Also the film is funny is several parts. I also liked how the evil guy was portrayed too. I'd give the film an 8 out of 10.",1
"Somewhat funny and well-paced action thriller that has Jamie Foxx as a hapless, fast-talking hoodlum who is chosen by an overly demanding U.S. Treasury Agent (David Morse) to be released on the streets of New York to find a picky computer thief/hacker (Doug Hutchinson), who stole forty-two million dollars from the treasury and left two guards shot dead.<br /><br />""Bait"" marks the sophomore feature for Antoine Fuqua (""The Replacement Killers"") and he handles the task fairly well even though it doesn't top his first movie. What the two films have in common is the action sequences, which are flat-out excellent.<br /><br />Foxx is pretty good here although his character is annoying in the beginning, but throughout the film, I began to catch on. Hutchinson is marvelous as the mastermind who can be ruthless as John Malkovich and patient as the late Laurence Olivier was in ""Marathon Man"". Morse is okay as the agent who comes up with the ingenious plan to get whoever did it at all cost.",1
"Just two comments....SEVEN years apart? Hardly evidence of the film's relentless pulling-power! As has been mentioned, the low-budget telemovie status of 13 GANTRY ROW is a mitigating factor in its limited appeal. Having said that however the thing is not without merit - either as entertainment or as a fright outing per se.<br /><br />True, the plot at its most basic is a re-working of THE AMITYVILLE HORROR - only without much horror. More a case of intrigue! Gibney might have made a more worthwhile impression if she had played Halifax -investigating a couple of seemingly unconnected murders with the ""house"" as the main suspect. The script is better than average and the production overall of a high standard. It just fails to engage the viewer particularly at key moments.<br /><br />Having picked the DVD up for a mere $3.95 last week at my regular video store, I cannot begrudge the expenditure. $10.95 would be an acceptable price for the film. Just don't expect fireworks!",1
"Another Aussie masterpiece, this delves into the world of the unknown and the supernatural, and it does very well. It doesn't resort to the big special effects overkill like American flicks, it focuses more on emotional impact. A relatively simple plot that Rebecca Gibney & Co. bring to life. It follows the story of a couple who buy an old house that was supposedly home to a very old woman who never went outside, and whose husband disappeared in mysterious circumstances a century ago. Strange things begin to happen in the house, and John Adam begins to turn into the man who disappeared, who was actually a mass murderer. Highly recommended. 8/10",1
